record_id,error_type,token_index,token_text,token_start,assigned_label,expected_label,span_start,span_end,span_text,span_type
uvisd4sa_valid_1104,wrong_start_label,54,tắt,113,I-ASP,B-ASP,114,154,ắt hết mọi thứ cũng bị tụt pin. Cảm ứng ,aspect
uvisd4sa_valid_1104,wrong_inside_label,69,.,144,B-ASP,I-ASP,114,154,ắt hết mọi thứ cũng bị tụt pin. Cảm ứng ,aspect
uvisd4sa_valid_1104,wrong_start_label,100,Chụp,205,I-ASP,B-ASP,205,229,Chụp hình thì xấu vô đối,aspect
uvisd4sa_valid_1104,wrong_inside_label,101, ,209,B-ASP,I-ASP,205,229,Chụp hình thì xấu vô đối,aspect
uvisd4sa_valid_1107,wrong_start_label,19, ,39,I-ASP,B-ASP,39,48, game mượ,aspect
uvisd4sa_valid_1108,wrong_start_label,14,trâu,25,I-ASP,B-ASP,26,36,râu. Chơi ,aspect
uvisd4sa_valid_1108,wrong_inside_label,15,.,29,B-ASP,I-ASP,26,36,râu. Chơi ,aspect
causasent_tiki-18785773,wrong_start_label,4,gói,10,I-ASP,B-ASP,10,13,gói,aspect
causasent_vlsp2018-02285,wrong_start_label,6,nhà,12,I-ASP,B-ASP,12,15,nhà,aspect
causasent_tiki-15391420,wrong_start_label,6,hàng,13,I-ASP,B-ASP,13,17,hàng,aspect
causasent_tiki-13070845,wrong_start_label,4,hàng,10,I-ASP,B-ASP,10,14,hàng,aspect
causasent_tiki-19599976,wrong_start_label,2,hàng,5,I-ASP,B-ASP,5,9,hàng,aspect
causasent_tiki-14137251,wrong_start_label,11,hàng,22,I-ASP,B-ASP,22,26,hàng,aspect
causasent_tiki-3071234,wrong_start_label,12,hàng,28,I-ASP,B-ASP,28,32,hàng,aspect
causasent_tiki-13897254,wrong_start_label,4,hàng,9,I-ASP,B-ASP,9,13,hàng,aspect
causasent_tiki-14223111,wrong_start_label,8,hàng,18,I-ASP,B-ASP,18,22,hàng,aspect
causasent_tiki-11926661,wrong_start_label,9,hàng,25,I-ASP,B-ASP,25,29,hàng,aspect
causasent_tiki-12436626,wrong_inside_label,1, ,4,B-ASP,I-ASP,0,9,Giao hàng,aspect
causasent_tiki-2043328,wrong_inside_label,1, ,3,B-ASP,I-ASP,0,8,Nội dung,aspect
uvisd4sa_test_1,wrong_start_label,24,viên,48,I-ASP,B-ASP,51,71,"n nhiệt tình, pin tr",aspect
uvisd4sa_test_1,wrong_inside_label,25, ,52,B-ASP,I-ASP,51,71,"n nhiệt tình, pin tr",aspect
uvisd4sa_test_2,wrong_start_label,26, ,55,I-ASP,B-ASP,55,70, camera siêu ảo,aspect
uvisd4sa_test_2,wrong_start_label,34,thử,72,I-ASP,B-ASP,74,105,"ử chiến game củng ok,pin sài dc",aspect
uvisd4sa_test_2,wrong_inside_label,35, ,75,B-ASP,I-ASP,74,105,"ử chiến game củng ok,pin sài dc",aspect
uvisd4sa_test_4,wrong_start_label,15,pin,32,I-ASP,B-ASP,32,40,pin trâu,aspect
uvisd4sa_test_4,wrong_start_label,13,đẹp,28,I-ASP,B-ASP,30,41,p pin trâu ,aspect
uvisd4sa_test_4,wrong_inside_label,14, ,31,B-ASP,I-ASP,30,41,p pin trâu ,aspect
uvisd4sa_test_7,wrong_start_label,58,cam,115,I-ASP,B-ASP,115,122,cam đẹp,aspect
uvisd4sa_test_7,wrong_start_label,49,về,98,I-ASP,B-ASP,98,186,"về máy khá mượt, cam đẹp, pin khá ổn mình sử dụng chơi game (LQMB,PUBG,...) và lướt mxh ",aspect
uvisd4sa_test_7,wrong_inside_label,56,",",113,B-ASP,I-ASP,98,186,"về máy khá mượt, cam đẹp, pin khá ổn mình sử dụng chơi game (LQMB,PUBG,...) và lướt mxh ",aspect
uvisd4sa_test_9,wrong_start_label,13,̣,19,I-ASP,B-ASP,19,30,̣t và đán,aspect
uvisd4sa_test_9,wrong_inside_label,15, ,21,B-ASP,I-ASP,19,30,̣t và đán,aspect
uvisd4sa_test_10,wrong_start_label,48,dòng,98,I-ASP,B-ASP,98,117,dòng máy này quá ok,aspect
uvisd4sa_test_10,wrong_inside_label,53, ,110,B-ASP,I-ASP,98,117,dòng máy này quá ok,aspect
uvisd4sa_test_11,wrong_start_label,9, ,22,I-ASP,B-ASP,22,54," 1gb, chỉ tải vài ứng dụng cơ bả",aspect
uvisd4sa_test_11,wrong_inside_label,11,",",26,B-ASP,I-ASP,22,54," 1gb, chỉ tải vài ứng dụng cơ bả",aspect
uvisd4sa_test_11,wrong_start_label,40,2,81,I-ASP,B-ASP,81,211,"2 điểm cảm ứng trên máy, facebook lướt không được một vài phút out ra. Game thì khỏi nói chả có nào chiến được. Android 8.1 cho vu",aspect
uvisd4sa_test_11,wrong_inside_label,51,",",104,B-ASP,I-ASP,81,211,"2 điểm cảm ứng trên máy, facebook lướt không được một vài phút out ra. Game thì khỏi nói chả có nào chiến được. Android 8.1 cho vu",aspect
uvisd4sa_test_12,wrong_start_label,30,ng,45,I-ASP,B-ASP,45,72,ng may.mạng cũng ổn tron,aspect
uvisd4sa_test_12,wrong_inside_label,33,.,51,B-ASP,I-ASP,45,72,ng may.mạng cũng ổn tron,aspect
uvisd4sa_test_13,wrong_start_label,5, ,12,I-ASP,B-ASP,12,26, tốt. Chơi gam,aspect
uvisd4sa_test_13,wrong_inside_label,7,.,16,B-ASP,I-ASP,12,26, tốt. Chơi gam,aspect
uvisd4sa_test_13,wrong_start_label,19,pin,38,I-ASP,B-ASP,38,46,pin trâu,aspect
uvisd4sa_test_14,wrong_start_label,20,chụp,43,I-ASP,B-ASP,44,72,hụp ảnh siêu đẹp.pin sài ổn ,aspect
uvisd4sa_test_14,wrong_inside_label,27,.,60,B-ASP,I-ASP,44,72,hụp ảnh siêu đẹp.pin sài ổn ,aspect
uvisd4sa_test_15,wrong_start_label,9,hình,18,I-ASP,B-ASP,20,32,"nh khủng, ca",aspect
uvisd4sa_test_15,wrong_inside_label,12,",",28,B-ASP,I-ASP,20,32,"nh khủng, ca",aspect
uvisd4sa_test_15,wrong_start_label,14,camera,30,I-ASP,B-ASP,34,44,ra sắc nét,aspect
uvisd4sa_test_15,wrong_inside_label,15, ,36,B-ASP,I-ASP,34,44,ra sắc nét,aspect
uvisd4sa_test_16,wrong_start_label,63, ,122,I-ASP,B-ASP,122,154," thua A50 khi chụp thiếu sáng, m",aspect
uvisd4sa_test_16,wrong_inside_label,75,",",151,B-ASP,I-ASP,122,154," thua A50 khi chụp thiếu sáng, m",aspect
uvisd4sa_test_16,wrong_start_label,77,máy,153,I-ASP,B-ASP,155,174,y nóng hay không do,aspect
uvisd4sa_test_16,wrong_inside_label,78, ,156,B-ASP,I-ASP,155,174,y nóng hay không do,aspect
uvisd4sa_test_16,wrong_start_label,109,ko,223,I-ASP,B-ASP,223,255,ko có ghi âm cuộc gọi và lịch âm,aspect
uvisd4sa_test_16,wrong_inside_label,114, ,232,B-ASP,I-ASP,223,255,ko có ghi âm cuộc gọi và lịch âm,aspect
uvisd4sa_test_17,wrong_start_label,40,in,79,I-ASP,B-ASP,79,86,in trâu,aspect
uvisd4sa_test_17,wrong_start_label,34,thoại,65,I-ASP,B-ASP,67,72,oại.c,aspect
uvisd4sa_test_17,wrong_inside_label,35,.,70,B-ASP,I-ASP,67,72,oại.c,aspect
uvisd4sa_test_17,wrong_start_label,36,còn,71,I-ASP,B-ASP,73,83,n lại in t,aspect
uvisd4sa_test_17,wrong_inside_label,37, ,74,B-ASP,I-ASP,73,83,n lại in t,aspect
uvisd4sa_test_19,wrong_start_label,19,camera,40,I-ASP,B-ASP,43,72,"era chụp đẹp, nhân viên siêu ",aspect
uvisd4sa_test_19,wrong_inside_label,20, ,46,B-ASP,I-ASP,43,72,"era chụp đẹp, nhân viên siêu ",aspect
uvisd4sa_test_22,wrong_start_label,59,cảm,121,I-ASP,B-ASP,121,133,cảm ứng mượt,aspect
uvisd4sa_test_22,wrong_inside_label,63,mượt,129,B-ASP,I-ASP,121,133,cảm ứng mượt,aspect
uvisd4sa_test_22,wrong_start_label,140, ,292,I-ASP,B-ASP,292,317," và 4g mạnh, cả sóng điện",aspect
uvisd4sa_test_23,wrong_start_label,30,nhất,59,I-ASP,B-ASP,60,66,hất tr,aspect
uvisd4sa_test_23,wrong_inside_label,31, ,63,B-ASP,I-ASP,60,66,hất tr,aspect
uvisd4sa_test_26,wrong_start_label,35, ,68,I-ASP,B-ASP,68,83, sạc 2-3 tiếng ,aspect
uvisd4sa_test_27,wrong_start_label,8,nghiệm,17,I-ASP,B-ASP,22,30,m tốt.Má,aspect
uvisd4sa_test_27,wrong_inside_label,11,.,27,B-ASP,I-ASP,22,30,m tốt.Má,aspect
uvisd4sa_test_27,wrong_start_label,24,Giá,51,I-ASP,B-ASP,51,62,Giá phù hợp,aspect
uvisd4sa_test_28,wrong_start_label,11,ổn,23,I-ASP,B-ASP,24,53,"n định, đặc biệt chụp ảnh xóa",aspect
uvisd4sa_test_28,wrong_inside_label,14,",",30,B-ASP,I-ASP,24,53,"n định, đặc biệt chụp ảnh xóa",aspect
uvisd4sa_test_31,wrong_start_label,28,mượt,56,I-ASP,B-ASP,59,70,t hiệu năng,aspect
uvisd4sa_test_31,wrong_start_label,34,ổn,71,I-ASP,B-ASP,71,85,ổn định cammer,aspect
uvisd4sa_test_31,wrong_inside_label,37, ,78,B-ASP,I-ASP,71,85,ổn định cammer,aspect
uvisd4sa_test_33,wrong_start_label,92,hơn,197,I-ASP,B-ASP,199,231,"n con này. Bắt wifi, mạng 3g thu",aspect
uvisd4sa_test_33,wrong_inside_label,93, ,200,B-ASP,I-ASP,199,231,"n con này. Bắt wifi, mạng 3g thu",aspect
uvisd4sa_test_35,wrong_start_label,14,màu,27,I-ASP,B-ASP,29,42,u hết pin. Cò,aspect
uvisd4sa_test_35,wrong_inside_label,19,.,38,B-ASP,I-ASP,29,42,u hết pin. Cò,aspect
uvisd4sa_test_38,wrong_start_label,46,chiến,85,I-ASP,B-ASP,85,99,chiến game tốt,aspect
uvisd4sa_test_44,wrong_start_label,54,song,118,I-ASP,B-ASP,119,122,ong,aspect
uvisd4sa_test_45,wrong_start_label,4,ngon,9,I-ASP,B-ASP,12,33,"n, máy đẹp, rơi 2 lần",aspect
uvisd4sa_test_45,wrong_inside_label,5,",",13,B-ASP,I-ASP,12,33,"n, máy đẹp, rơi 2 lần",aspect
uvisd4sa_test_46,wrong_start_label,19,chạy,38,I-ASP,B-ASP,38,51,chạy ổn định.,aspect
uvisd4sa_test_46,wrong_inside_label,24,.,50,B-ASP,I-ASP,38,51,chạy ổn định.,aspect
uvisd4sa_test_49,wrong_start_label,29, ,65,I-ASP,B-ASP,65,86, vào tra từ điển. Thậ,aspect
uvisd4sa_test_49,wrong_inside_label,37,.,81,B-ASP,I-ASP,65,86, vào tra từ điển. Thậ,aspect
uvisd4sa_test_50,wrong_start_label,40, ,86,I-ASP,B-ASP,86,134, động lại mới có sóng lại. Pin lúc đầu nhanh hết,aspect
uvisd4sa_test_50,wrong_inside_label,52,.,111,B-ASP,I-ASP,86,134, động lại mới có sóng lại. Pin lúc đầu nhanh hết,aspect
uvisd4sa_test_52,wrong_start_label,12,rất,26,I-ASP,B-ASP,28,44,t thoải mái. Giữ,aspect
uvisd4sa_test_52,wrong_inside_label,17,.,39,B-ASP,I-ASP,28,44,t thoải mái. Giữ,aspect
uvisd4sa_test_54,wrong_start_label,39,bán,78,I-ASP,B-ASP,80,141,n hàng. Tuy nhiên thấy Wife chập chờn tại 1 điểm trong khi cá,aspect
uvisd4sa_test_54,wrong_inside_label,42,.,86,B-ASP,I-ASP,80,141,n hàng. Tuy nhiên thấy Wife chập chờn tại 1 điểm trong khi cá,aspect
uvisd4sa_test_56,wrong_start_label,7,lượng,13,I-ASP,B-ASP,15,24,"ợng, chụp",aspect
uvisd4sa_test_56,wrong_inside_label,8,",",18,B-ASP,I-ASP,15,24,"ợng, chụp",aspect
uvisd4sa_test_56,wrong_start_label,26,nhiều,52,I-ASP,B-ASP,55,69,ều tính năng h,aspect
uvisd4sa_test_56,wrong_inside_label,27, ,57,B-ASP,I-ASP,55,69,ều tính năng h,aspect
uvisd4sa_test_57,wrong_start_label,64,Chơi,137,I-ASP,B-ASP,137,153,Chơi game thì OK,aspect
uvisd4sa_test_57,wrong_inside_label,65, ,141,B-ASP,I-ASP,137,153,Chơi game thì OK,aspect
uvisd4sa_test_59,wrong_start_label,9,hình,17,I-ASP,B-ASP,19,30,"nh ổn, màn ",aspect
uvisd4sa_test_59,wrong_inside_label,10, ,21,B-ASP,I-ASP,19,30,"nh ổn, màn ",aspect
uvisd4sa_test_62,wrong_start_label,44,khoảng,85,I-ASP,B-ASP,89,182,"ng gần 2h đồng hồ :) Vân tay nhạy , chạm nhẹ là đã mở khoá . Nút home dạng cảm ứng khác với c",aspect
uvisd4sa_test_62,wrong_inside_label,53, ,106,B-ASP,I-ASP,89,182,"ng gần 2h đồng hồ :) Vân tay nhạy , chạm nhẹ là đã mở khoá . Nút home dạng cảm ứng khác với c",aspect
uvisd4sa_test_63,wrong_start_label,22,nhiều,45,I-ASP,B-ASP,47,70,iều nhất là chế độ bõ t,aspect
uvisd4sa_test_63,wrong_inside_label,23, ,50,B-ASP,I-ASP,47,70,iều nhất là chế độ bõ t,aspect
uvisd4sa_test_65,wrong_inside_label,26, ,54,B-ASP,I-ASP,45,58,amera tốt hiệ,aspect
uvisd4sa_test_65,wrong_start_label,107,máy,221,I-ASP,B-ASP,221,282,máy dùng mọi tác vụ từ chơi game cho đến làm việc đều ngon cả,aspect
uvisd4sa_test_65,wrong_inside_label,112, ,233,B-ASP,I-ASP,221,282,máy dùng mọi tác vụ từ chơi game cho đến làm việc đều ngon cả,aspect
uvisd4sa_test_66,wrong_start_label,6,được,15,I-ASP,B-ASP,17,53,ợc. Pin tụt nhanh chỉ lướt fb zalo t,aspect
uvisd4sa_test_66,wrong_inside_label,7,.,19,B-ASP,I-ASP,17,53,ợc. Pin tụt nhanh chỉ lướt fb zalo t,aspect
uvisd4sa_test_67,wrong_start_label,76,với,150,I-ASP,B-ASP,152,200,i người xài pin 2xxx 3xxx nó trâu😅 chụp ảnh macr,aspect
uvisd4sa_test_67,wrong_inside_label,91,😅,185,B-ASP,I-ASP,152,200,i người xài pin 2xxx 3xxx nó trâu😅 chụp ảnh macr,aspect
uvisd4sa_test_70,wrong_start_label,15,hơn,32,I-ASP,B-ASP,34,52,n 1 ngày. Nhận diệ,aspect
uvisd4sa_test_70,wrong_inside_label,20,.,42,B-ASP,I-ASP,34,52,n 1 ngày. Nhận diệ,aspect
uvisd4sa_test_70,wrong_start_label,33,Không,69,I-ASP,B-ASP,73,82,g có gì p,aspect
uvisd4sa_test_70,wrong_inside_label,34, ,74,B-ASP,I-ASP,73,82,g có gì p,aspect
uvisd4sa_test_72,wrong_inside_label,31, ,69,B-ASP,I-ASP,63,88,y khoẻ pin bền và nhiều c,aspect
uvisd4sa_test_75,wrong_start_label,15,đẹp,32,I-ASP,B-ASP,32,35,đẹp,aspect
uvisd4sa_test_76,wrong_start_label,64,sạc,138,I-ASP,B-ASP,138,153,sạc pin lên lâu,aspect
uvisd4sa_test_76,wrong_start_label,147,không,314,I-ASP,B-ASP,314,365,không con nào xem được thời gian bao lâu sạc đầy dt,aspect
uvisd4sa_test_76,wrong_inside_label,148, ,319,B-ASP,I-ASP,314,365,không con nào xem được thời gian bao lâu sạc đầy dt,aspect
uvisd4sa_test_77,wrong_start_label,70, ,149,I-ASP,B-ASP,149,165, sài đc 7 tiếng ,aspect
uvisd4sa_test_78,wrong_start_label,44,chơi,89,I-ASP,B-ASP,89,111,chơi game thì hơi giật,aspect
uvisd4sa_test_79,wrong_start_label,26,Nóng,53,I-ASP,B-ASP,53,61,Nóng máy,aspect
uvisd4sa_test_79,wrong_inside_label,27, ,57,B-ASP,I-ASP,53,61,Nóng máy,aspect
uvisd4sa_test_82,wrong_start_label,26, ,60,I-ASP,B-ASP,60,77," sì, mất hình, sa",aspect
uvisd4sa_test_82,wrong_inside_label,33,",",73,B-ASP,I-ASP,60,77," sì, mất hình, sa",aspect
uvisd4sa_test_83,wrong_start_label,8,chế,15,I-ASP,B-ASP,16,21,hế và,aspect
uvisd4sa_test_83,wrong_inside_label,9, ,18,B-ASP,I-ASP,16,21,hế và,aspect
uvisd4sa_test_84,wrong_start_label,21,ổn,43,I-ASP,B-ASP,44,62,n. Tuần thu 3 gọi ,aspect
uvisd4sa_test_84,wrong_inside_label,22,.,45,B-ASP,I-ASP,44,62,n. Tuần thu 3 gọi ,aspect
uvisd4sa_test_85,wrong_start_label,18,tốn,36,I-ASP,B-ASP,38,51,n pin nha. Ản,aspect
uvisd4sa_test_85,wrong_inside_label,23,.,47,B-ASP,I-ASP,38,51,n pin nha. Ản,aspect
uvisd4sa_test_86,wrong_start_label,17,hàng,38,I-ASP,B-ASP,41,53,"g không cao,",aspect
uvisd4sa_test_86,wrong_inside_label,22,",",52,B-ASP,I-ASP,41,53,"g không cao,",aspect
uvisd4sa_test_87,wrong_start_label,31, ,77,I-ASP,B-ASP,77,97," 4 camera sau ,1 đục",aspect
uvisd4sa_test_87,wrong_start_label,43,lổ,98,I-ASP,B-ASP,98,145,lổ. Máy nhẹ dễ cầm trên tay.Màng hình đẹp màu s,aspect
uvisd4sa_test_87,wrong_inside_label,44,.,100,B-ASP,I-ASP,98,145,lổ. Máy nhẹ dễ cầm trên tay.Màng hình đẹp màu s,aspect
uvisd4sa_test_88,wrong_start_label,12,chung,26,I-ASP,B-ASP,29,35,"ng ổn,",aspect
uvisd4sa_test_88,wrong_inside_label,13, ,31,B-ASP,I-ASP,29,35,"ng ổn,",aspect
uvisd4sa_test_92,wrong_inside_label,48,",",98,B-ASP,I-ASP,76,118,"in xạc nhanh, bao trâu, nhân viên TGDĐ tu ",aspect
uvisd4sa_test_98,wrong_start_label,37,xài,68,I-ASP,B-ASP,70,105,i đc. Máy chạy chậm. Ai có ý định m,aspect
uvisd4sa_test_98,wrong_inside_label,38, ,71,B-ASP,I-ASP,70,105,i đc. Máy chạy chậm. Ai có ý định m,aspect
uvisd4sa_test_99,wrong_start_label,29,vư,50,I-ASP,B-ASP,50,72,vừa rẻ vừa tay chỉ ,aspect
uvisd4sa_test_99,wrong_inside_label,41, ,67,B-ASP,I-ASP,50,72,vừa rẻ vừa tay chỉ ,aspect
uvisd4sa_test_101,wrong_start_label,16,màn,31,I-ASP,B-ASP,33,53,"n hình, ra TGDD được",aspect
uvisd4sa_test_101,wrong_inside_label,17, ,34,B-ASP,I-ASP,33,53,"n hình, ra TGDD được",aspect
uvisd4sa_test_102,wrong_start_label,2,mượt,4,I-ASP,B-ASP,7,14,"t , dùn",aspect
uvisd4sa_test_102,wrong_inside_label,3, ,8,B-ASP,I-ASP,7,14,"t , dùn",aspect
uvisd4sa_test_107,wrong_start_label,27,antutu,58,I-ASP,B-ASP,63,76,"u 170k khủng,",aspect
uvisd4sa_test_107,wrong_inside_label,28, ,64,B-ASP,I-ASP,63,76,"u 170k khủng,",aspect
uvisd4sa_test_109,wrong_start_label,151,trong,313,I-ASP,B-ASP,317,335,g phòng kín+ loa n,aspect
uvisd4sa_test_109,wrong_inside_label,152, ,318,B-ASP,I-ASP,317,335,g phòng kín+ loa n,aspect
uvisd4sa_test_111,wrong_start_label,19,dùng,41,I-ASP,B-ASP,41,48,dùng rấ,aspect
uvisd4sa_test_119,wrong_start_label,37, ,83,I-ASP,B-ASP,83,102, ứng lâu lâu bị một,aspect
uvisd4sa_test_122,wrong_start_label,18,yêu,35,I-ASP,B-ASP,37,40,u V,aspect
uvisd4sa_test_122,wrong_start_label,20,Vsmart,39,I-ASP,B-ASP,44,48,t lu,aspect
uvisd4sa_test_122,wrong_start_label,22,luôn,46,I-ASP,B-ASP,49,61,n. Đẹp và ch,aspect
uvisd4sa_test_122,wrong_inside_label,23,.,50,B-ASP,I-ASP,49,61,n. Đẹp và ch,aspect
uvisd4sa_test_126,wrong_start_label,90,Máy,177,I-ASP,B-ASP,177,191,Máy nhanh mượt,aspect
uvisd4sa_test_128,wrong_start_label,259,vân,536,I-ASP,B-ASP,536,559,vân tay thì khá ổn (cảm,aspect
uvisd4sa_test_128,wrong_start_label,271, ,559,I-ASP,B-ASP,559,585," biến quang học),mình khôn",aspect
uvisd4sa_test_128,wrong_inside_label,278,mình,576,B-ASP,I-ASP,559,585," biến quang học),mình khôn",aspect
uvisd4sa_test_129,wrong_start_label,104,Có,223,I-ASP,B-ASP,223,250,Có cái loa không đc lớn lắm,aspect
uvisd4sa_test_129,wrong_inside_label,111, ,239,B-ASP,I-ASP,223,250,Có cái loa không đc lớn lắm,aspect
uvisd4sa_test_131,wrong_start_label,113, ,179,I-ASP,B-ASP,179,205, con này chất hơn nhiều,aspect
uvisd4sa_test_131,wrong_inside_label,119, ,188,B-ASP,I-ASP,179,205, con này chất hơn nhiều,aspect
uvisd4sa_test_134,wrong_start_label,6,hình,14,I-ASP,B-ASP,17,29,"h đẹp, pin s",aspect
uvisd4sa_test_134,wrong_inside_label,9,",",22,B-ASP,I-ASP,17,29,"h đẹp, pin s",aspect
uvisd4sa_test_135,wrong_start_label,27,có,51,I-ASP,B-ASP,51,68,có bin thì tqm ổn,aspect
uvisd4sa_test_136,wrong_start_label,12, ,25,I-ASP,B-ASP,25,34, pin trâu,aspect
uvisd4sa_test_137,wrong_start_label,8,rất,16,I-ASP,B-ASP,18,38,t ngon liên quân ff ,aspect
uvisd4sa_test_137,wrong_inside_label,9, ,19,B-ASP,I-ASP,18,38,t ngon liên quân ff ,aspect
uvisd4sa_test_143,wrong_start_label,2,ngon,4,I-ASP,B-ASP,7,11,n mư,aspect
uvisd4sa_test_143,wrong_inside_label,3, ,8,B-ASP,I-ASP,7,11,n mư,aspect
uvisd4sa_test_143,wrong_start_label,4,mượt,9,I-ASP,B-ASP,11,18,ợt pin ,aspect
uvisd4sa_test_143,wrong_inside_label,5, ,13,B-ASP,I-ASP,11,18,ợt pin ,aspect
uvisd4sa_test_143,wrong_start_label,30, ,63,I-ASP,B-ASP,63,159, mình k nghe dc j. Mong nhà phát chiển sớm có bản cập nhật phần mềm vá lỗi cho cái chứ dùng đt k,aspect
uvisd4sa_test_143,wrong_inside_label,40,.,80,B-ASP,I-ASP,63,159, mình k nghe dc j. Mong nhà phát chiển sớm có bản cập nhật phần mềm vá lỗi cho cái chứ dùng đt k,aspect
uvisd4sa_test_145,wrong_start_label,29, ,63,I-ASP,B-ASP,63,85, hơi ngứa mắt mà hiệu ,aspect
uvisd4sa_test_145,wrong_inside_label,35, ,76,B-ASP,I-ASP,63,85, hơi ngứa mắt mà hiệu ,aspect
uvisd4sa_test_146,wrong_start_label,28,pin,60,I-ASP,B-ASP,60,68,pin trâu,aspect
uvisd4sa_test_146,wrong_start_label,24,Facebook,48,I-ASP,B-ASP,55,71,k ok pin trâu . ,aspect
uvisd4sa_test_146,wrong_inside_label,27, ,59,B-ASP,I-ASP,55,71,k ok pin trâu . ,aspect
uvisd4sa_test_148,wrong_start_label,2,ổn,4,I-ASP,B-ASP,5,26,"n, chụp hình rõ ràng ",aspect
uvisd4sa_test_148,wrong_inside_label,3,",",6,B-ASP,I-ASP,5,26,"n, chụp hình rõ ràng ",aspect
uvisd4sa_test_148,wrong_start_label,23,tác,44,I-ASP,B-ASP,44,71,"tác vụ nhanh, nói chung khá",aspect
uvisd4sa_test_148,wrong_inside_label,28,",",56,B-ASP,I-ASP,44,71,"tác vụ nhanh, nói chung khá",aspect
uvisd4sa_test_149,wrong_start_label,14,tục,29,I-ASP,B-ASP,29,41,tục . Cảm ứn,aspect
uvisd4sa_test_149,wrong_inside_label,15, ,32,B-ASP,I-ASP,29,41,tục . Cảm ứn,aspect
uvisd4sa_test_151,wrong_start_label,59,Âm,124,I-ASP,B-ASP,124,138,Âm thanh to rõ,aspect
uvisd4sa_test_151,wrong_start_label,19,vân,40,I-ASP,B-ASP,40,93,"vân tay nhạy, màn hình HD đủ dùng nếu như bạn không q",aspect
uvisd4sa_test_151,wrong_inside_label,24,",",52,B-ASP,I-ASP,40,93,"vân tay nhạy, màn hình HD đủ dùng nếu như bạn không q",aspect
uvisd4sa_test_154,wrong_start_label,17,bền,35,I-ASP,B-ASP,37,58,n .mỗi tôi chơi game ,aspect
uvisd4sa_test_154,wrong_inside_label,18, ,38,B-ASP,I-ASP,37,58,n .mỗi tôi chơi game ,aspect
uvisd4sa_test_162,wrong_start_label,41,Wifi,88,I-ASP,B-ASP,88,104,Wifi bắt rất tốt,aspect
uvisd4sa_test_162,wrong_start_label,91,chơi,196,I-ASP,B-ASP,196,225,chơi lâu không có bị nóng máy,aspect
uvisd4sa_test_162,wrong_inside_label,92, ,200,B-ASP,I-ASP,196,225,chơi lâu không có bị nóng máy,aspect
uvisd4sa_test_163,wrong_start_label,18,quá,38,I-ASP,B-ASP,38,47,quá ok rồ,aspect
uvisd4sa_test_164,wrong_start_label,23,lành,41,I-ASP,B-ASP,43,52,nh. Máy m,aspect
uvisd4sa_test_164,wrong_inside_label,24,.,45,B-ASP,I-ASP,43,52,nh. Máy m,aspect
uvisd4sa_test_164,wrong_start_label,28,mượt,51,I-ASP,B-ASP,53,58,ợt. C,aspect
uvisd4sa_test_164,wrong_inside_label,29,.,55,B-ASP,I-ASP,53,58,ợt. C,aspect
uvisd4sa_test_164,wrong_start_label,31,Camera,57,I-ASP,B-ASP,60,77,era đẹp. Pin tốt.,aspect
uvisd4sa_test_164,wrong_inside_label,32, ,63,B-ASP,I-ASP,60,77,era đẹp. Pin tốt.,aspect
uvisd4sa_test_166,wrong_start_label,4,chán,8,I-ASP,B-ASP,11,29,n .pin tuột nhanh ,aspect
uvisd4sa_test_166,wrong_inside_label,5, ,12,B-ASP,I-ASP,11,29,n .pin tuột nhanh ,aspect
uvisd4sa_test_170,wrong_start_label,164,đơ,323,I-ASP,B-ASP,323,338,đơ quá. Đang ch,aspect
uvisd4sa_test_171,wrong_start_label,2,tốt,4,I-ASP,B-ASP,6,12,t. Pin,aspect
uvisd4sa_test_171,wrong_inside_label,3,.,7,B-ASP,I-ASP,6,12,t. Pin,aspect
uvisd4sa_test_174,wrong_start_label,91,quá,187,I-ASP,B-ASP,187,195,quá đã. ,aspect
uvisd4sa_test_174,wrong_inside_label,94,.,193,B-ASP,I-ASP,187,195,quá đã. ,aspect
uvisd4sa_test_175,wrong_inside_label,36,rất,79,B-ASP,I-ASP,67,87,máy sạc bin rất nóng,aspect
uvisd4sa_test_179,wrong_start_label,12,ưng,27,I-ASP,B-ASP,28,65,ng ý nha cảm ơn thế giới di động phườ,aspect
uvisd4sa_test_179,wrong_inside_label,17, ,36,B-ASP,I-ASP,28,65,ng ý nha cảm ơn thế giới di động phườ,aspect
uvisd4sa_test_184,wrong_start_label,28,rất,58,I-ASP,B-ASP,59,72,"ất là ok, Nói",aspect
uvisd4sa_test_184,wrong_inside_label,33,",",67,B-ASP,I-ASP,59,72,"ất là ok, Nói",aspect
uvisd4sa_test_186,wrong_start_label,25,loa,50,I-ASP,B-ASP,50,60,loa khá to,aspect
uvisd4sa_test_188,wrong_start_label,21,không,44,I-ASP,B-ASP,48,67,"g còn gì chê , chụp",aspect
uvisd4sa_test_188,wrong_inside_label,22, ,49,B-ASP,I-ASP,48,67,"g còn gì chê , chụp",aspect
